time,x,y,z,yaw,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_speed,current_speed,mode,distance_to_target,light_intensity,gradient_angle,gradient_magnitude
48.960,0.975004,0.818993,2.018612,1.054167,1.197435,7.073656,2.000000,-2.497875,0.150,0.138,EXPLORING,4.366,479.6,-1000.0,170.0305
48.992,0.979555,0.818637,2.018367,1.066672,1.199753,7.077859,2.000000,-2.493075,0.150,0.143,EXPLORING,4.365,478.5,-1000.0,170.0305
49.024,0.984193,0.818345,2.018074,1.079478,1.202018,7.082091,2.000000,-2.488275,0.150,0.145,EXPLORING,4.365,477.3,-1000.0,93.4306
49.056,0.988907,0.818086,2.017765,1.092316,1.204228,7.086352,2.000000,-2.483475,0.150,0.148,EXPLORING,4.364,476.1,-1000.0,47.0913
49.088,0.993703,0.817872,2.017435,1.105255,1.206383,7.090642,2.000000,-2.478675,0.150,0.150,EXPLORING,4.364,474.8,-1000.0,47.0913
49.120,0.998584,0.817698,2.017092,1.118253,1.208482,7.094958,2.000000,-2.473875,0.150,0.153,EXPLORING,4.364,473.4,-1000.0,47.0913
49.152,1.003553,0.817564,2.016737,1.131307,1.210524,7.099302,2.000000,-2.469075,0.150,0.155,EXPLORING,4.364,472.0,-1000.0,47.0913
49.184,1.008554,0.817559,2.016398,1.144892,1.212507,7.103673,2.000000,-2.464275,0.150,0.156,EXPLORING,4.364,470.4,-1000.0,47.0913
49.216,1.013719,0.817468,2.016036,1.157777,1.214434,7.108070,2.000000,-2.459475,0.150,0.162,EXPLORING,4.363,468.9,-1000.0,47.0913
49.248,1.018994,0.817446,2.015645,1.170938,1.216302,7.112491,2.000000,-2.454675,0.150,0.165,EXPLORING,4.364,467.2,-1000.0,47.0913
49.280,1.024369,0.817456,2.015269,1.184040,1.218113,7.116937,2.000000,-2.449875,0.150,0.168,EXPLORING,4.364,465.5,-1000.0,47.0913
49.312,1.029856,0.817509,2.014898,1.197156,1.219865,7.121405,2.000000,-2.445075,0.150,0.172,EXPLORING,4.364,463.8,-1000.0,47.0913
49.344,1.035457,0.817600,2.014537,1.210240,1.221558,7.125897,2.000000,-2.440275,0.150,0.175,EXPLORING,4.364,462.0,-1000.0,47.0913
49.376,1.041104,0.817829,2.014205,1.223867,1.223190,7.130411,2.000000,-2.435475,0.150,0.177,EXPLORING,4.364,460.0,-1000.0,47.0913
49.408,1.046962,0.817951,2.013871,1.236572,1.224765,7.134945,2.000000,-2.430675,0.150,0.183,EXPLORING,4.365,458.1,-1000.0,16.0037
49.440,1.052955,0.818148,2.013516,1.249548,1.226280,7.139500,2.000000,-2.425875,0.150,0.187,EXPLORING,4.365,456.2,-1000.0,16.0037
49.472,1.059077,0.818375,2.013190,1.262361,1.227738,7.144073,2.000000,-2.421075,0.150,0.191,EXPLORING,4.366,454.1,-1000.0,16.0037
49.504,1.065335,0.818645,2.012878,1.275124,1.229136,7.148665,2.000000,-2.416275,0.150,0.196,EXPLORING,4.366,452.1,-1000.0,16.0037
49.536,1.071673,0.818954,2.012586,1.288224,1.230475,7.153275,2.000000,-2.411475,0.150,0.198,EXPLORING,4.367,449.9,-1000.0,16.0037
49.568,1.078067,0.819419,2.012329,1.301915,1.231750,7.157902,2.000000,-2.406675,0.150,0.200,EXPLORING,4.368,447.5,-1000.0,16.0037
49.600,1.084544,0.819761,2.012080,1.315749,1.232961,7.162547,2.000000,-2.401875,0.150,0.203,EXPLORING,4.368,445.0,-1000.0,16.0037
49.632,1.091163,0.820217,2.011790,1.330158,1.234105,7.167209,2.000000,-2.397075,0.150,0.207,EXPLORING,4.369,442.3,-1000.0,16.0037
49.664,1.097840,0.820698,2.011538,1.344941,1.235180,7.171887,2.000000,-2.392275,0.150,0.209,EXPLORING,4.370,439.3,-1000.0,16.0037
49.696,1.104609,0.821244,2.011290,1.360195,1.236183,7.176581,2.000000,-2.387475,0.150,0.212,EXPLORING,4.371,436.2,-1000.0,28.5315
49.728,1.111456,0.821839,2.011062,1.375887,1.237113,7.181290,2.000000,-2.382675,0.150,0.215,EXPLORING,4.372,432.8,-1000.0,28.5315
49.760,1.118353,0.822612,2.010869,1.392214,1.237965,7.186013,2.000000,-2.377875,0.150,0.217,EXPLORING,4.373,429.2,-1000.0,28.5315
49.792,1.125336,0.823256,2.010679,1.408724,1.238740,7.190750,2.000000,-2.373075,0.150,0.219,EXPLORING,4.375,425.4,-1000.0,28.5315
49.824,1.132463,0.824051,2.010444,1.425858,1.239433,7.195500,2.000000,-2.368275,0.150,0.224,EXPLORING,4.376,421.3,-1000.0,28.5315
49.856,1.139644,0.824870,2.010233,1.443348,1.240043,7.200261,2.000000,-2.363475,0.150,0.226,EXPLORING,4.377,417.0,-1000.0,28.5315
49.888,1.146916,0.825772,2.010016,1.461293,1.240568,7.205032,2.000000,-2.358675,0.150,0.229,EXPLORING,4.379,412.4,-1000.0,28.5315
49.920,1.154254,0.826727,2.009821,1.479604,1.241005,7.209812,2.000000,-2.353875,0.150,0.231,EXPLORING,4.380,407.6,-1000.0,28.5315
49.952,1.161614,0.827865,2.009662,1.498519,1.241351,7.214600,2.000000,-2.349075,0.150,0.233,EXPLORING,4.382,402.4,-1000.0,28.5315
49.984,1.169060,0.828860,2.009525,1.517414,1.241608,7.219393,2.000000,-2.344275,0.150,0.235,EXPLORING,4.384,397.1,-1000.0,28.5315
50.016,1.176600,0.829985,2.009339,1.536698,1.241771,7.224190,2.000000,-2.339475,0.150,0.238,EXPLORING,4.386,391.5,-1000.0,28.5315
50.048,1.184178,0.831139,2.009209,1.556173,1.241841,7.228990,2.000000,-2.334675,0.150,0.240,EXPLORING,4.387,385.6,-1000.0,28.5315
50.080,1.191814,0.832359,2.009095,1.575878,1.241817,7.233790,2.000000,-2.329875,0.150,0.242,EXPLORING,4.389,379.6,-1000.0,28.5315
50.112,1.199497,0.833627,2.009015,1.595750,1.241697,7.238588,2.000000,-2.325075,0.150,0.243,EXPLORING,4.392,373.3,-1000.0,28.5315
50.144,1.207158,0.835070,2.008964,1.616096,1.241480,7.243383,2.000000,-2.320275,0.150,0.244,EXPLORING,4.394,366.7,-1000.0,28.5315
50.176,1.214915,0.836366,2.008959,1.636114,1.241167,7.248173,2.000000,-2.315475,0.150,0.246,EXPLORING,4.396,360.1,-1000.0,28.5315
50.208,1.222716,0.837785,2.008917,1.656217,1.240757,7.252956,2.000000,-2.310675,0.150,0.248,EXPLORING,4.398,353.3,-1000.0,28.5315
50.240,1.230545,0.839237,2.008931,1.676310,1.240252,7.257729,2.000000,-2.305875,0.150,0.249,EXPLORING,4.401,346.3,-1000.0,28.5315
50.272,1.238404,0.840768,2.008953,1.696386,1.239650,7.262491,2.000000,-2.301075,0.150,0.250,EXPLORING,4.403,339.3,-1000.0,28.5315
50.304,1.246289,0.842356,2.009004,1.716400,1.238954,7.267240,2.000000,-2.296275,0.150,0.251,EXPLORING,4.406,332.0,-1000.0,28.5315
50.336,1.254110,0.844117,2.009076,1.736800,1.238161,7.271974,2.000000,-2.291475,0.150,0.251,EXPLORING,4.409,324.6,-1000.0,28.5315
50.368,1.262043,0.845754,2.009197,1.756570,1.237274,7.276692,2.000000,-2.286675,0.150,0.253,EXPLORING,4.412,317.2,-1000.0,28.5315
50.400,1.269992,0.847516,2.009283,1.776241,1.236295,7.281391,2.000000,-2.281875,0.150,0.254,EXPLORING,4.414,309.8,-1000.0,28.5315
50.432,1.277957,0.849327,2.009415,1.795752,1.235224,7.286070,2.000000,-2.277075,0.150,0.255,EXPLORING,4.417,302.3,-1000.0,28.5315
50.464,1.285936,0.851227,2.009550,1.815115,1.234063,7.290727,2.000000,-2.272275,0.150,0.256,EXPLORING,4.420,294.7,-1000.0,28.5315
50.496,1.293926,0.853198,2.009708,1.834309,1.232813,7.295362,2.000000,-2.267475,0.150,0.257,EXPLORING,4.424,287.1,-1000.0,28.5315
50.528,1.301826,0.855330,2.009882,1.853911,1.231472,7.299970,2.000000,-2.262675,0.150,0.256,EXPLORING,4.427,279.3,-1000.0,32.0459
50.560,1.309844,0.857381,2.010099,1.872710,1.230045,7.304553,2.000000,-2.257875,0.150,0.259,EXPLORING,4.430,271.6,-1000.0,32.0459
50.592,1.317851,0.859564,2.010277,1.891458,1.228532,7.309109,2.000000,-2.253075,0.150,0.259,EXPLORING,4.433,263.9,-1000.0,32.0459
50.624,1.325873,0.861812,2.010495,1.909944,1.226935,7.313635,2.000000,-2.248275,0.150,0.260,EXPLORING,4.437,256.2,-1000.0,32.0459
50.656,1.333894,0.864159,2.010713,1.928290,1.225255,7.318132,2.000000,-2.243475,0.150,0.261,EXPLORING,4.440,248.5,-1000.0,32.0459
50.688,1.341817,0.866648,2.010942,1.947062,1.223491,7.322596,2.000000,-2.238675,0.150,0.260,EXPLORING,4.444,240.5,-1000.0,32.0459
50.720,1.349847,0.869100,2.011213,1.965080,1.221648,7.327028,2.000000,-2.233875,0.150,0.262,EXPLORING,4.447,232.8,-1000.0,32.0459
50.752,1.357839,0.871686,2.011440,1.983191,1.219724,7.331425,2.000000,-2.229075,0.150,0.263,EXPLORING,4.451,224.9,-1000.0,32.0459
50.784,1.365835,0.874346,2.011703,2.001107,1.217721,7.335788,2.000000,-2.224275,0.150,0.263,EXPLORING,4.455,217.0,-1000.0,32.0459
50.816,1.373724,0.877157,2.011970,2.019477,1.215639,7.340113,2.000000,-2.219475,0.150,0.262,EXPLORING,4.458,208.8,-1000.0,32.0459
50.848,1.381712,0.879957,2.012268,2.037121,1.213481,7.344400,2.000000,-2.214675,0.150,0.265,EXPLORING,4.462,200.9,-1000.0,32.0459
50.880,1.389647,0.882893,2.012517,2.054940,1.211247,7.348648,2.000000,-2.209875,0.150,0.264,EXPLORING,4.466,192.8,-1000.0,32.0459
50.912,1.397574,0.885906,2.012798,2.072631,1.208938,7.352857,2.000000,-2.205075,0.150,0.265,EXPLORING,4.470,184.7,-1000.0,32.0459
50.944,1.405396,0.889063,2.013079,2.090749,1.206553,7.357022,2.000000,-2.200275,0.150,0.264,EXPLORING,4.474,176.2,-1000.0,32.0459
50.976,1.413288,0.892229,2.013382,2.108341,1.204095,7.361145,2.000000,-2.195475,0.150,0.266,EXPLORING,4.478,168.0,-1000.0,57.7269
51.008,1.421111,0.895534,2.013640,2.126132,1.201565,7.365224,2.000000,-2.190675,0.150,0.265,EXPLORING,4.482,159.5,-1000.0,57.7269
51.040,1.428850,0.898939,2.013903,2.144233,1.198961,7.369256,2.000000,-2.185875,0.150,0.264,EXPLORING,4.486,150.8,-1000.0,97.1446
51.072,1.436628,0.902379,2.014183,2.161979,1.196285,7.373242,2.000000,-2.181075,0.150,0.266,EXPLORING,4.490,142.1,-1000.0,97.1446
51.104,1.444324,0.905959,2.014425,2.179913,1.193539,7.377178,2.000000,-2.176275,0.150,0.265,EXPLORING,4.494,133.3,-1000.0,97.1446
51.136,1.451940,0.909634,2.014669,2.198101,1.190722,7.381064,2.000000,-2.171475,0.150,0.264,EXPLORING,4.499,124.3,-1000.0,97.1446
51.168,1.459563,0.913343,2.014912,2.216121,1.187835,7.384899,2.000000,-2.166675,0.150,0.265,EXPLORING,4.503,115.2,-1000.0,97.1446
51.200,1.467097,0.917188,2.015123,2.234276,1.184879,7.388681,2.000000,-2.161875,0.150,0.264,EXPLORING,4.507,106.0,-1000.0,97.1446
51.232,1.474551,0.921125,2.015334,2.252626,1.181853,7.392408,2.000000,-2.157075,0.150,0.263,EXPLORING,4.512,96.5,-1000.0,97.1446
51.264,1.481981,0.925090,2.015527,2.270974,1.178761,7.396078,2.000000,-2.152275,0.150,0.263,EXPLORING,4.516,87.0,-1000.0,97.1446
51.296,1.489309,0.929177,2.015692,2.289449,1.175600,7.399691,2.000000,-2.147475,0.150,0.262,EXPLORING,4.520,77.3,-1000.0,97.1446
51.328,1.496553,0.933353,2.015857,2.308045,1.172374,7.403245,2.000000,-2.142675,0.150,0.261,EXPLORING,4.525,67.5,-1000.0,97.1446
51.360,1.503755,0.937550,2.015990,2.326698,1.169081,7.406738,2.000000,-2.137875,0.150,0.260,EXPLORING,4.529,57.6,-1000.0,97.1446
51.392,1.510824,0.941883,2.016116,2.345459,1.165724,7.410168,2.000000,-2.133075,0.150,0.259,EXPLORING,4.534,47.5,-1000.0,97.1446
51.424,1.517858,0.946218,2.016209,2.364269,1.162302,7.413535,2.000000,-2.128275,0.150,0.258,EXPLORING,4.538,37.3,-1000.0,97.1446
51.456,1.524748,0.950690,2.016296,2.383132,1.158818,7.416836,2.000000,-2.123475,0.150,0.257,EXPLORING,4.543,27.0,-1000.0,97.1446
51.488,1.531558,0.955227,2.016385,2.402000,1.155272,7.420071,2.000000,-2.118675,0.150,0.256,EXPLORING,4.548,16.6,-1000.0,97.1446
51.520,1.538320,0.959740,2.016391,2.420950,1.151665,7.423239,2.000000,-2.113875,0.150,0.254,EXPLORING,4.552,6.1,-1000.0,97.1446
51.552,1.544935,0.964358,2.016381,2.439922,1.147999,7.426337,2.000000,-2.109075,0.150,0.252,EXPLORING,4.557,0.0,-1000.0,97.1446
51.584,1.551487,0.968993,2.016339,2.458878,1.144275,7.429365,2.000000,-2.104275,0.150,0.251,EXPLORING,4.562,0.0,-1000.0,97.1446
51.616,1.557890,0.973736,2.016298,2.477778,1.140494,7.432323,2.000000,-2.099475,0.150,0.249,EXPLORING,4.566,0.0,-1000.0,97.1446
51.648,1.564197,0.978540,2.016263,2.496616,1.136659,7.435208,2.000000,-2.094675,0.150,0.248,EXPLORING,4.571,0.0,-1000.0,97.1446
51.680,1.570467,0.983289,2.016138,2.515441,1.132769,7.438021,2.000000,-2.089875,0.150,0.246,EXPLORING,4.576,0.0,-1000.0,97.1446
51.712,1.576580,0.988119,2.015998,2.534192,1.128828,7.440761,2.000000,-2.085075,0.150,0.243,EXPLORING,4.580,0.0,-1000.0,7.9858
51.744,1.582629,0.992956,2.015829,2.552835,1.124836,7.443426,2.000000,-2.080275,0.150,0.242,EXPLORING,4.585,0.0,-1000.0,7.9858
51.776,1.588512,0.997883,2.015668,2.571384,1.120795,7.446017,2.000000,-2.075475,0.150,0.240,EXPLORING,4.590,0.0,-1000.0,7.9858
51.808,1.594371,1.002770,2.015461,2.589770,1.116708,7.448534,2.000000,-2.070675,0.150,0.238,EXPLORING,4.595,0.0,-1000.0,7.9858
51.840,1.600077,1.007719,2.015235,2.608016,1.112575,7.450975,2.000000,-2.065875,0.150,0.236,EXPLORING,4.600,0.0,-1000.0,7.9858
51.872,1.605665,1.012715,2.015028,2.626188,1.108399,7.453341,2.000000,-2.061075,0.150,0.234,EXPLORING,4.604,0.0,-1000.0,7.9858
51.904,1.611232,1.017664,2.014766,2.644078,1.104180,7.455632,2.000000,-2.056275,0.150,0.233,EXPLORING,4.609,0.0,-1000.0,7.9858
51.936,1.616653,1.022661,2.014484,2.661792,1.099922,7.457847,2.000000,-2.051475,0.150,0.230,EXPLORING,4.614,0.0,-1000.0,7.9858
51.968,1.622013,1.027653,2.014188,2.679301,1.095626,7.459988,2.000000,-2.046675,0.150,0.229,EXPLORING,4.619,0.0,-1000.0,7.9858
52.000,1.627192,1.032711,2.013913,2.696776,1.091293,7.462054,2.000000,-2.041875,0.150,0.226,EXPLORING,4.624,0.0,-1000.0,74.3647
52.032,1.632399,1.037710,2.013616,2.713854,1.086926,7.464045,2.000000,-2.037075,0.150,0.226,EXPLORING,4.628,0.0,-1000.0,74.3647
52.064,1.637471,1.042741,2.013293,2.730735,1.082525,7.465962,2.000000,-2.032275,0.150,0.223,EXPLORING,4.633,0.0,-1000.0,74.3647
52.096,1.642484,1.047766,2.012975,2.747388,1.078093,7.467805,2.000000,-2.027475,0.150,0.222,EXPLORING,4.638,0.0,-1000.0,74.3647
52.128,1.647314,1.052846,2.012682,2.764077,1.073631,7.469575,2.000000,-2.022675,0.150,0.219,EXPLORING,4.643,0.0,-1000.0,74.3647
52.160,1.652202,1.057859,2.012384,2.780270,1.069141,7.471272,2.000000,-2.017875,0.150,0.219,EXPLORING,4.647,0.0,-1000.0,74.3647
52.192,1.656968,1.062891,2.012052,2.796271,1.064625,7.472896,2.000000,-2.013075,0.150,0.217,EXPLORING,4.652,0.0,-1000.0,74.3647
52.224,1.661676,1.067919,2.011744,2.812053,1.060083,7.474450,2.000000,-2.008275,0.150,0.215,EXPLORING,4.657,0.0,-1000.0,74.3647
52.256,1.666201,1.072993,2.011466,2.827943,1.055517,7.475931,2.000000,-2.003475,0.150,0.212,EXPLORING,4.662,0.0,-1000.0,74.3647
52.288,1.670809,1.077997,2.011195,2.843284,1.050929,7.477341,2.000000,-1.998675,0.150,0.213,EXPLORING,4.666,0.0,-1000.0,74.3647
52.320,1.675304,1.083012,2.010897,2.858464,1.046320,7.478682,2.000000,-1.993875,0.150,0.210,EXPLORING,4.671,0.0,-1000.0,74.3647
52.352,1.679745,1.088023,2.010628,2.873451,1.041692,7.479954,2.000000,-1.989075,0.150,0.209,EXPLORING,4.676,0.0,-1000.0,74.3647
52.384,1.684104,1.093035,2.010359,2.888276,1.037045,7.481157,2.000000,-1.984275,0.150,0.208,EXPLORING,4.681,0.0,-1000.0,74.3647
52.416,1.688294,1.098080,2.010125,2.903276,1.032381,7.482290,2.000000,-1.979475,0.150,0.205,EXPLORING,4.685,0.0,-1000.0,74.3647
52.448,1.692587,1.103052,2.009913,2.917731,1.027700,7.483356,2.000000,-1.974675,0.150,0.205,EXPLORING,4.690,0.0,-1000.0,74.3647
52.480,1.696772,1.108029,2.009679,2.932078,1.023005,7.484354,2.000000,-1.969875,0.150,0.203,EXPLORING,4.695,0.0,-1000.0,74.3647
52.512,1.700909,1.112998,2.009478,2.946282,1.018297,7.485286,2.000000,-1.965075,0.150,0.202,EXPLORING,4.699,0.0,-1000.0,74.3647
52.544,1.704968,1.117962,2.009281,2.960377,1.013575,7.486151,2.000000,-1.960275,0.150,0.200,EXPLORING,4.704,0.0,-1000.0,74.3647
52.576,1.708968,1.122916,2.009103,2.974359,1.008842,7.486950,2.000000,-1.955475,0.150,0.199,EXPLORING,4.708,0.0,-1000.0,74.3647
52.608,1.712788,1.127900,2.008956,2.988574,1.004098,7.487681,2.000000,-1.950675,0.150,0.196,EXPLORING,4.713,0.0,-1000.0,74.3647
52.640,1.716734,1.132805,2.008835,3.002302,0.999345,7.488348,2.000000,-1.945875,0.150,0.197,EXPLORING,4.718,0.0,-1000.0,74.3647
52.672,1.720575,1.137705,2.008695,3.015985,0.994583,7.488949,2.000000,-1.941075,0.150,0.195,EXPLORING,4.722,0.0,-1000.0,74.3647
52.704,1.724373,1.142590,2.008589,3.029577,0.989813,7.489486,2.000000,-1.936275,0.150,0.193,EXPLORING,4.727,0.0,-1000.0,74.3647
52.736,1.728096,1.147462,2.008488,3.043113,0.985036,7.489958,2.000000,-1.931475,0.150,0.192,EXPLORING,4.731,0.0,-1000.0,74.3647
52.768,1.731763,1.152318,2.008406,3.056584,0.980253,7.490365,2.000000,-1.926675,0.150,0.190,EXPLORING,4.736,0.0,-1000.0,74.3647
52.800,1.735365,1.157156,2.008335,3.070003,0.975466,7.490708,2.000000,-1.921875,0.150,0.188,EXPLORING,4.740,0.0,-1000.0,74.3647
52.832,1.738794,1.162015,2.008291,3.083658,0.970674,7.490986,2.000000,-1.917075,0.150,0.186,EXPLORING,4.744,0.0,-1000.0,74.3647
52.864,1.742356,1.166789,2.008276,3.096905,0.965878,7.491201,2.000000,-1.912275,0.150,0.186,EXPLORING,4.749,0.0,-1000.0,74.3647
52.896,1.745814,1.171545,2.008240,3.110145,0.961081,7.491352,2.000000,-1.907475,0.150,0.184,EXPLORING,4.753,0.0,-1000.0,74.3647
52.928,1.749233,1.176280,2.008238,3.123318,0.956282,7.491439,2.000000,-1.902675,0.150,0.182,EXPLORING,4.758,0.0,-1000.0,74.3647
52.960,1.752578,1.180992,2.008239,3.136457,0.951482,7.491464,2.000000,-1.897875,0.150,0.181,EXPLORING,4.762,0.0,-1000.0,74.3647
52.992,1.755871,1.185679,2.008258,-3.133643,0.946682,7.491426,2.000000,-1.893075,0.150,0.179,EXPLORING,4.766,0.0,-1000.0,74.3647
53.024,1.759102,1.190339,2.008285,-3.120605,0.941883,7.491325,2.000000,-1.888275,0.150,0.177,EXPLORING,4.770,0.0,-1000.0,74.3647
53.056,1.762162,1.195008,2.008334,-3.107344,0.937086,7.491161,2.000000,-1.883475,0.150,0.174,EXPLORING,4.775,0.0,-1000.0,74.3647
53.088,1.765358,1.199597,2.008410,-3.094483,0.932291,7.490935,2.000000,-1.878675,0.150,0.175,EXPLORING,4.779,0.0,-1000.0,74.3647
53.120,1.768449,1.204155,2.008460,-3.081641,0.927500,7.490647,2.000000,-1.873875,0.150,0.172,EXPLORING,4.783,0.0,-1000.0,74.3647
53.152,1.771505,1.208688,2.008542,-3.068885,0.922712,7.490298,2.000000,-1.869075,0.150,0.171,EXPLORING,4.787,0.0,-1000.0,74.3647
53.184,1.774490,1.213191,2.008624,-3.056188,0.917930,7.489889,2.000000,-1.864275,0.150,0.169,EXPLORING,4.791,0.0,-1000.0,74.3647
53.216,1.777426,1.217664,2.008720,-3.043575,0.913153,7.489419,2.000000,-1.859475,0.150,0.167,EXPLORING,4.795,0.0,-1000.0,74.3647
53.248,1.780304,1.222107,2.008821,-3.031041,0.908382,7.488890,2.000000,-1.854675,0.150,0.165,EXPLORING,4.799,0.0,-1000.0,74.3647
53.280,1.783129,1.226518,2.008931,-3.018598,0.903618,7.488301,2.000000,-1.849875,0.150,0.164,EXPLORING,4.803,0.0,-1000.0,74.3647
53.312,1.785786,1.230917,2.009057,-3.005921,0.898863,7.487652,2.000000,-1.845075,0.150,0.161,EXPLORING,4.807,0.0,-1000.0,65.0477
53.344,1.788580,1.235256,2.009202,-2.993747,0.894115,7.486945,2.000000,-1.840275,0.150,0.161,EXPLORING,4.811,0.0,-1000.0,65.0477
53.376,1.791272,1.239556,2.009315,-2.981631,0.889376,7.486180,2.000000,-1.835475,0.150,0.158,EXPLORING,4.815,0.0,-1000.0,65.0477
53.408,1.793933,1.243832,2.009455,-2.969653,0.884647,7.485359,2.000000,-1.830675,0.150,0.157,EXPLORING,4.819,0.0,-1000.0,65.0477
53.440,1.796529,1.248075,2.009589,-2.957780,0.879928,7.484481,2.000000,-1.825875,0.150,0.155,EXPLORING,4.823,0.0,-1000.0,65.0477
53.472,1.799080,1.252290,2.009732,-2.946037,0.875219,7.483549,2.000000,-1.821075,0.150,0.154,EXPLORING,4.827,0.0,-1000.0,65.0477
53.504,1.801577,1.256475,2.009875,-2.934419,0.870522,7.482561,2.000000,-1.816275,0.150,0.152,EXPLORING,4.831,0.0,-1000.0,65.0477
53.536,1.804026,1.260631,2.010021,-2.922937,0.865836,7.481520,2.000000,-1.811475,0.150,0.151,EXPLORING,4.834,0.0,-1000.0,65.0477
53.568,1.806425,1.264756,2.010166,-2.911589,0.861163,7.480426,2.000000,-1.806675,0.150,0.149,EXPLORING,4.838,0.0,-1000.0,65.0477
53.600,1.808663,1.268850,2.010324,-2.899934,0.856502,7.479277,2.000000,-1.801875,0.150,0.146,EXPLORING,4.842,0.0,-1000.0,65.0477
53.632,1.811038,1.272916,2.010493,-2.888953,0.851855,7.478077,2.000000,-1.797075,0.150,0.147,EXPLORING,4.846,0.0,-1000.0,65.0477
53.664,1.813311,1.276943,2.010619,-2.878049,0.847220,7.476827,2.000000,-1.792275,0.150,0.144,EXPLORING,4.849,0.0,-1000.0,65.0477
53.696,1.815559,1.280952,2.010766,-2.867319,0.842600,7.475527,2.000000,-1.787475,0.150,0.144,EXPLORING,4.853,0.0,-1000.0,65.0477
53.728,1.817745,1.284933,2.010899,-2.856713,0.837993,7.474178,2.000000,-1.782675,0.150,0.142,EXPLORING,4.856,0.0,-1000.0,65.0477
53.760,1.819889,1.288891,2.011034,-2.846257,0.833401,7.472781,2.000000,-1.777875,0.150,0.141,EXPLORING,4.860,0.0,-1000.0,65.0477
53.792,1.821983,1.292824,2.011162,-2.835937,0.828823,7.471336,2.000000,-1.773075,0.150,0.139,EXPLORING,4.863,0.0,-1000.0,65.0477
53.824,1.824033,1.296735,2.011285,-2.825757,0.824261,7.469845,2.000000,-1.768275,0.150,0.138,EXPLORING,4.867,0.0,-1000.0,65.0477
53.856,1.826035,1.300622,2.011400,-2.815711,0.819713,7.468309,2.000000,-1.763475,0.150,0.137,EXPLORING,4.870,0.0,-1000.0,65.0477
53.888,1.827882,1.304460,2.011528,-2.805249,0.815182,7.466725,2.000000,-1.758675,0.150,0.133,EXPLORING,4.874,0.0,-1000.0,65.0477
53.920,1.829858,1.308302,2.011653,-2.795572,0.810667,7.465097,2.000000,-1.753875,0.150,0.135,EXPLORING,4.877,0.0,-1000.0,65.0477
53.952,1.831722,1.312087,2.011727,-2.785774,0.806168,7.463425,2.000000,-1.749075,0.150,0.132,EXPLORING,4.880,0.0,-1000.0,65.0477
53.984,1.833572,1.315860,2.011817,-2.776152,0.801685,7.461709,2.000000,-1.744275,0.150,0.131,EXPLORING,4.884,0.0,-1000.0,65.0477
54.016,1.835354,1.319595,2.011885,-2.766525,0.797218,7.459951,2.000000,-1.739475,0.150,0.129,EXPLORING,4.887,0.0,-1000.0,65.0477
54.048,1.837100,1.323305,2.011953,-2.756990,0.792769,7.458150,2.000000,-1.734675,0.150,0.128,EXPLORING,4.890,0.0,-1000.0,65.0477
54.080,1.838794,1.326983,2.012008,-2.747485,0.788337,7.456307,2.000000,-1.729875,0.150,0.127,EXPLORING,4.894,0.0,-1000.0,65.0477
54.112,1.840447,1.330632,2.012057,-2.738041,0.783922,7.454422,2.000000,-1.725075,0.150,0.125,EXPLORING,4.897,0.0,-1000.0,65.0477
54.144,1.842053,1.334250,2.012096,-2.728635,0.779526,7.452495,2.000000,-1.720275,0.150,0.124,EXPLORING,4.900,0.0,-1000.0,65.0477
54.176,1.843519,1.337812,2.012148,-2.718791,0.775149,7.450526,2.000000,-1.715475,0.150,0.120,EXPLORING,4.903,0.0,-1000.0,65.0477
54.208,1.845104,1.341397,2.012193,-2.709772,0.770789,7.448517,2.000000,-1.710675,0.150,0.122,EXPLORING,4.906,0.0,-1000.0,65.0477
54.240,1.846572,1.344913,2.012193,-2.700532,0.766449,7.446468,2.000000,-1.705875,0.150,0.119,EXPLORING,4.909,0.0,-1000.0,65.0477
54.272,1.848033,1.348414,2.012198,-2.691449,0.762127,7.444379,2.000000,-1.701075,0.150,0.119,EXPLORING,4.912,0.0,-1000.0,65.0477
54.304,1.849431,1.351871,2.012179,-2.682307,0.757824,7.442252,2.000000,-1.696275,0.150,0.117,EXPLORING,4.915,0.0,-1000.0,65.0477
54.336,1.850799,1.355305,2.012162,-2.673218,0.753541,7.440085,2.000000,-1.691475,0.150,0.115,EXPLORING,4.918,0.0,-1000.0,65.0477
54.368,1.852120,1.358704,2.012133,-2.664126,0.749278,7.437879,2.000000,-1.686675,0.150,0.114,EXPLORING,4.921,0.0,-1000.0,65.0477
54.400,1.853406,1.362076,2.012098,-2.655070,0.745035,7.435635,2.000000,-1.681875,0.150,0.113,EXPLORING,4.924,0.0,-1000.0,65.0477
54.432,1.854653,1.365416,2.012055,-2.646034,0.740812,7.433352,2.000000,-1.677075,0.150,0.111,EXPLORING,4.927,0.0,-1000.0,65.0477
54.464,1.855769,1.368698,2.012026,-2.636560,0.736612,7.431030,2.000000,-1.672275,0.150,0.108,EXPLORING,4.930,0.0,-1000.0,65.0477
54.496,1.857003,1.372010,2.011990,-2.627885,0.732431,7.428671,2.000000,-1.667475,0.150,0.110,EXPLORING,4.933,0.0,-1000.0,65.0477
54.528,1.858129,1.375248,2.011909,-2.618982,0.728272,7.426275,2.000000,-1.662675,0.150,0.107,EXPLORING,4.935,0.0,-1000.0,65.0477
