time,x,y,z,yaw,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_speed,current_speed,mode,distance_to_target
47.296,2.332500,1.464199,1.997895,0.985849,2.332500,1.464199,2.000000,0.937510,0.200,0.184,SEEKING,4.812
47.328,2.337253,1.467662,1.997864,0.985419,2.337253,1.467662,2.000000,0.937816,0.200,0.184,SEEKING,4.806
47.360,2.342002,1.471138,1.997840,0.985004,2.342002,1.471138,2.000000,0.938157,0.200,0.184,SEEKING,4.800
47.392,2.346749,1.474629,1.997825,0.984606,2.346749,1.474629,2.000000,0.938533,0.200,0.184,SEEKING,4.795
47.424,2.351495,1.478133,1.997819,0.984225,2.351495,1.478133,2.000000,0.938940,0.200,0.184,SEEKING,4.789
47.456,2.356243,1.481651,1.997823,0.983863,2.356243,1.481651,2.000000,0.939377,0.200,0.185,SEEKING,4.784
47.488,2.360994,1.485182,1.997836,0.983520,2.360994,1.485182,2.000000,0.939839,0.200,0.185,SEEKING,4.778
47.520,2.365750,1.488725,1.997860,0.983196,2.365750,1.488725,2.000000,0.940321,0.200,0.185,SEEKING,4.772
47.552,2.370511,1.492280,1.997893,0.982892,2.370511,1.492280,2.000000,0.940818,0.200,0.186,SEEKING,4.767
47.584,2.375280,1.495844,1.997934,0.982606,2.375280,1.495844,2.000000,0.941326,0.200,0.186,SEEKING,4.761
47.616,2.380056,1.499418,1.997985,0.982337,2.380056,1.499418,2.000000,0.941838,0.200,0.186,SEEKING,4.755
47.648,2.384841,1.502997,1.998043,0.982085,2.384841,1.502997,2.000000,0.942349,0.200,0.187,SEEKING,4.749
47.680,2.389636,1.506582,1.998107,0.981849,2.389636,1.506582,2.000000,0.942854,0.200,0.187,SEEKING,4.744
47.712,2.394440,1.510170,1.998177,0.981627,2.394440,1.510170,2.000000,0.943348,0.200,0.187,SEEKING,4.738
47.744,2.399254,1.513760,1.998251,0.981419,2.399254,1.513760,2.000000,0.943825,0.200,0.188,SEEKING,4.732
47.776,2.404078,1.517348,1.998328,0.981223,2.404078,1.517348,2.000000,0.944283,0.200,0.188,SEEKING,4.726
47.808,2.408910,1.520934,1.998407,0.981037,2.408910,1.520934,2.000000,0.944718,0.200,0.188,SEEKING,4.721
47.840,2.413750,1.524515,1.998485,0.980861,2.413750,1.524515,2.000000,0.945128,0.200,0.188,SEEKING,4.715
47.872,2.418597,1.528089,1.998562,0.980693,2.418597,1.528089,2.000000,0.945510,0.200,0.188,SEEKING,4.709
47.904,2.423451,1.531656,1.998636,0.980531,2.423451,1.531656,2.000000,0.945865,0.200,0.188,SEEKING,4.703
47.936,2.428309,1.535213,1.998707,0.980375,2.428309,1.535213,2.000000,0.946190,0.200,0.188,SEEKING,4.698
47.968,2.433170,1.538759,1.998772,0.980223,2.433170,1.538759,2.000000,0.946488,0.200,0.188,SEEKING,4.692
48.000,2.438033,1.542294,1.998830,0.980073,2.438033,1.542294,2.000000,0.946757,0.200,0.188,SEEKING,4.686
48.032,2.442896,1.545816,1.998882,0.979923,2.442896,1.545816,2.000000,0.947000,0.200,0.188,SEEKING,4.681
48.064,2.447757,1.549326,1.998926,0.979772,2.447757,1.549326,2.000000,0.947217,0.200,0.187,SEEKING,4.675
48.096,2.452615,1.552822,1.998961,0.979618,2.452615,1.552822,2.000000,0.947410,0.200,0.187,SEEKING,4.669
48.128,2.457467,1.556305,1.998987,0.979460,2.457467,1.556305,2.000000,0.947582,0.200,0.187,SEEKING,4.663
48.160,2.462313,1.559776,1.999004,0.979295,2.462313,1.559776,2.000000,0.947734,0.200,0.186,SEEKING,4.658
48.192,2.467151,1.563236,1.999012,0.979123,2.467151,1.563236,2.000000,0.947870,0.200,0.186,SEEKING,4.652
48.224,2.471978,1.566685,1.999011,0.978942,2.471978,1.566685,2.000000,0.947991,0.200,0.185,SEEKING,4.647
48.256,2.476795,1.570125,1.999002,0.978752,2.476795,1.570125,2.000000,0.948101,0.200,0.185,SEEKING,4.641
48.288,2.481600,1.573557,1.998984,0.978551,2.481600,1.573557,2.000000,0.948204,0.200,0.185,SEEKING,4.635
48.320,2.486392,1.576982,1.998959,0.978339,2.486392,1.576982,2.000000,0.948302,0.200,0.184,SEEKING,4.630
48.352,2.491171,1.580404,1.998928,0.978118,2.491171,1.580404,2.000000,0.948399,0.200,0.184,SEEKING,4.624
48.384,2.495936,1.583824,1.998892,0.977887,2.495936,1.583824,2.000000,0.948500,0.200,0.183,SEEKING,4.619
48.416,2.500687,1.587243,1.998852,0.977648,2.500687,1.587243,2.000000,0.948609,0.200,0.183,SEEKING,4.613
48.448,2.505425,1.590665,1.998808,0.977403,2.505425,1.590665,2.000000,0.948730,0.200,0.183,SEEKING,4.608
48.480,2.510149,1.594090,1.998764,0.977154,2.510149,1.594090,2.000000,0.948867,0.200,0.182,SEEKING,4.602
48.512,2.514861,1.597522,1.998719,0.976903,2.514861,1.597522,2.000000,0.949026,0.200,0.182,SEEKING,4.596
48.544,2.519561,1.600961,1.998675,0.976652,2.519561,1.600961,2.000000,0.949209,0.200,0.182,SEEKING,4.591
48.576,2.524251,1.604410,1.998635,0.976405,2.524251,1.604410,2.000000,0.949421,0.200,0.182,SEEKING,4.585
48.608,2.528930,1.607870,1.998598,0.976165,2.528930,1.607870,2.000000,0.949666,0.200,0.182,SEEKING,4.580
48.640,2.533602,1.611343,1.998566,0.975933,2.533602,1.611343,2.000000,0.949945,0.200,0.182,SEEKING,4.574
48.672,2.538267,1.614829,1.998541,0.975714,2.538267,1.614829,2.000000,0.950260,0.200,0.182,SEEKING,4.569
48.704,2.542927,1.618330,1.998524,0.975508,2.542927,1.618330,2.000000,0.950613,0.200,0.182,SEEKING,4.563
48.736,2.547584,1.621846,1.998515,0.975319,2.547584,1.621846,2.000000,0.951004,0.200,0.182,SEEKING,4.558
48.768,2.552238,1.625377,1.998514,0.975147,2.552238,1.625377,2.000000,0.951431,0.200,0.183,SEEKING,4.552
48.800,2.556892,1.628923,1.998524,0.974994,2.556892,1.628923,2.000000,0.951892,0.200,0.183,SEEKING,4.546
48.832,2.561548,1.632484,1.998543,0.974862,2.561548,1.632484,2.000000,0.952385,0.200,0.183,SEEKING,4.541
48.864,2.566206,1.636059,1.998571,0.974749,2.566206,1.636059,2.000000,0.952905,0.200,0.184,SEEKING,4.535
48.896,2.570869,1.639648,1.998609,0.974658,2.570869,1.639648,2.000000,0.953448,0.200,0.184,SEEKING,4.530
48.928,2.575536,1.643249,1.998657,0.974586,2.575536,1.643249,2.000000,0.954009,0.200,0.184,SEEKING,4.524
48.960,2.580211,1.646860,1.998713,0.974533,2.580211,1.646860,2.000000,0.954582,0.200,0.185,SEEKING,4.518
48.992,2.584892,1.650480,1.998776,0.974499,2.584892,1.650480,2.000000,0.955161,0.200,0.185,SEEKING,4.513
49.024,2.589582,1.654108,1.998847,0.974482,2.589582,1.654108,2.000000,0.955742,0.200,0.185,SEEKING,4.507
49.056,2.594279,1.657741,1.998923,0.974482,2.594279,1.657741,2.000000,0.956317,0.200,0.186,SEEKING,4.501
49.088,2.598986,1.661376,1.999003,0.974498,2.598986,1.661376,2.000000,0.956882,0.200,0.186,SEEKING,4.496
49.120,2.603701,1.665013,1.999087,0.974528,2.603701,1.665013,2.000000,0.957433,0.200,0.186,SEEKING,4.490
49.152,2.608425,1.668648,1.999172,0.974571,2.608425,1.668648,2.000000,0.957962,0.200,0.186,SEEKING,4.484
49.184,2.613156,1.672280,1.999257,0.974626,2.613156,1.672280,2.000000,0.958467,0.200,0.186,SEEKING,4.479
49.216,2.617895,1.675907,1.999342,0.974690,2.617895,1.675907,2.000000,0.958944,0.200,0.186,SEEKING,4.473
49.248,2.622640,1.679526,1.999423,0.974763,2.622640,1.679526,2.000000,0.959392,0.200,0.186,SEEKING,4.467
49.280,2.627391,1.683136,1.999501,0.974842,2.627391,1.683136,2.000000,0.959811,0.200,0.186,SEEKING,4.461
49.312,2.632146,1.686735,1.999574,0.974926,2.632146,1.686735,2.000000,0.960200,0.200,0.186,SEEKING,4.456
49.344,2.636904,1.690322,1.999641,0.975013,2.636904,1.690322,2.000000,0.960558,0.200,0.186,SEEKING,4.450
49.376,2.641664,1.693897,1.999700,0.975102,2.641664,1.693897,2.000000,0.960886,0.200,0.186,SEEKING,4.444
49.408,2.646423,1.697458,1.999752,0.975190,2.646423,1.697458,2.000000,0.961186,0.200,0.186,SEEKING,4.439
49.440,2.651181,1.701004,1.999795,0.975276,2.651181,1.701004,2.000000,0.961457,0.200,0.185,SEEKING,4.433
49.472,2.655936,1.704537,1.999829,0.975357,2.655936,1.704537,2.000000,0.961703,0.200,0.185,SEEKING,4.428
49.504,2.660687,1.708056,1.999853,0.975433,2.660687,1.708056,2.000000,0.961924,0.200,0.185,SEEKING,4.422
49.536,2.665432,1.711561,1.999869,0.975500,2.665432,1.711561,2.000000,0.962123,0.200,0.184,SEEKING,4.416
49.568,2.670169,1.715054,1.999875,0.975558,2.670169,1.715054,2.000000,0.962302,0.200,0.184,SEEKING,4.411
49.600,2.674898,1.718536,1.999872,0.975605,2.674898,1.718536,2.000000,0.962465,0.200,0.184,SEEKING,4.405
49.632,2.679617,1.722008,1.999860,0.975640,2.679617,1.722008,2.000000,0.962613,0.200,0.183,SEEKING,4.400
49.664,2.684326,1.725472,1.999841,0.975662,2.684326,1.725472,2.000000,0.962751,0.200,0.183,SEEKING,4.394
49.696,2.689024,1.728930,1.999815,0.975671,2.689024,1.728930,2.000000,0.962883,0.200,0.182,SEEKING,4.389
49.728,2.693710,1.732384,1.999783,0.975668,2.693710,1.732384,2.000000,0.963011,0.200,0.182,SEEKING,4.383
49.760,2.698385,1.735836,1.999746,0.975652,2.698385,1.735836,2.000000,0.963142,0.200,0.182,SEEKING,4.378
49.792,2.703047,1.739288,1.999706,0.975625,2.703047,1.739288,2.000000,0.963278,0.200,0.181,SEEKING,4.372
49.824,2.707697,1.742743,1.999663,0.975590,2.707697,1.742743,2.000000,0.963426,0.200,0.181,SEEKING,4.367
49.856,2.712335,1.746203,1.999620,0.975547,2.712335,1.746203,2.000000,0.963590,0.200,0.181,SEEKING,4.361
49.888,2.716963,1.749669,1.999577,0.975500,2.716963,1.749669,2.000000,0.963775,0.200,0.181,SEEKING,4.356
49.920,2.721580,1.753145,1.999537,0.975451,2.721580,1.753145,2.000000,0.963985,0.200,0.181,SEEKING,4.350
49.952,2.726188,1.756631,1.999500,0.975403,2.726188,1.756631,2.000000,0.964224,0.200,0.181,SEEKING,4.345
49.984,2.730787,1.760130,1.999467,0.975359,2.730787,1.760130,2.000000,0.964497,0.200,0.181,SEEKING,4.339
50.016,2.735379,1.763642,1.999441,0.975322,2.735379,1.763642,2.000000,0.964807,0.200,0.181,SEEKING,4.334
50.048,2.739966,1.767170,1.999422,0.975295,2.739966,1.767170,2.000000,0.965155,0.200,0.181,SEEKING,4.328
50.080,2.744547,1.770713,1.999411,0.975280,2.744547,1.770713,2.000000,0.965544,0.200,0.181,SEEKING,4.323
50.112,2.749126,1.774273,1.999409,0.975280,2.749126,1.774273,2.000000,0.965972,0.200,0.181,SEEKING,4.317
50.144,2.753703,1.777850,1.999416,0.975297,2.753703,1.777850,2.000000,0.966441,0.200,0.182,SEEKING,4.312
50.176,2.758280,1.781442,1.999432,0.975332,2.758280,1.781442,2.000000,0.966947,0.200,0.182,SEEKING,4.306
50.208,2.762858,1.785051,1.999458,0.975386,2.762858,1.785051,2.000000,0.967487,0.200,0.182,SEEKING,4.300
50.240,2.767438,1.788675,1.999494,0.975459,2.767438,1.788675,2.000000,0.968059,0.200,0.183,SEEKING,4.295
50.272,2.772022,1.792314,1.999539,0.975553,2.772022,1.792314,2.000000,0.968657,0.200,0.183,SEEKING,4.289
50.304,2.776610,1.795965,1.999593,0.975667,2.776610,1.795965,2.000000,0.969276,0.200,0.183,SEEKING,4.284
50.336,2.781204,1.799628,1.999655,0.975799,2.781204,1.799628,2.000000,0.969910,0.200,0.184,SEEKING,4.278
50.368,2.785805,1.803300,1.999723,0.975951,2.785805,1.803300,2.000000,0.970553,0.200,0.184,SEEKING,4.272
50.400,2.790412,1.806979,1.999798,0.976120,2.790412,1.806979,2.000000,0.971200,0.200,0.184,SEEKING,4.267
50.432,2.795026,1.810664,1.999877,0.976307,2.795026,1.810664,2.000000,0.971844,0.200,0.185,SEEKING,4.261
50.464,2.799648,1.814351,1.999959,0.976509,2.799648,1.814351,2.000000,0.972480,0.200,0.185,SEEKING,4.255
50.496,2.804278,1.818039,2.000043,0.976726,2.804278,1.818039,2.000000,0.973102,0.200,0.185,SEEKING,4.250
50.528,2.808915,1.821726,2.000128,0.976957,2.808915,1.821726,2.000000,0.973706,0.200,0.185,SEEKING,4.244
50.560,2.813558,1.825408,2.000212,0.977200,2.813558,1.825408,2.000000,0.974311,0.200,0.185,SEEKING,4.238
50.592,2.818208,1.829085,2.000293,0.977454,2.818208,1.829085,2.000000,0.974928,0.200,0.185,SEEKING,4.233
50.624,2.822864,1.832753,2.000371,0.977722,2.822864,1.832753,2.000000,0.975495,0.200,0.185,SEEKING,4.227
50.656,2.827525,1.836411,2.000444,0.978000,2.827525,1.836411,2.000000,0.976017,0.200,0.185,SEEKING,4.222
50.688,2.832189,1.840057,2.000510,0.978284,2.832189,1.840057,2.000000,0.976498,0.200,0.185,SEEKING,4.216
50.720,2.836856,1.843690,2.000570,0.978573,2.836856,1.843690,2.000000,0.976942,0.200,0.185,SEEKING,4.210
50.752,2.841524,1.847310,2.000622,0.978862,2.841524,1.847310,2.000000,0.977349,0.200,0.185,SEEKING,4.205
50.784,2.846192,1.850915,2.000665,0.979151,2.846192,1.850915,2.000000,0.977723,0.200,0.184,SEEKING,4.199
50.816,2.850858,1.854504,2.000699,0.979436,2.850858,1.854504,2.000000,0.978066,0.200,0.184,SEEKING,4.193
50.848,2.855523,1.858079,2.000724,0.979716,2.855523,1.858079,2.000000,0.978380,0.200,0.184,SEEKING,4.188
50.880,2.860183,1.861639,2.000739,0.979989,2.860183,1.861639,2.000000,0.978666,0.200,0.183,SEEKING,4.182
50.912,2.864838,1.865185,2.000745,0.980252,2.864838,1.865185,2.000000,0.978927,0.200,0.183,SEEKING,4.177
50.944,2.869487,1.868718,2.000741,0.980503,2.869487,1.868718,2.000000,0.979166,0.200,0.182,SEEKING,4.171
50.976,2.874129,1.872239,2.000729,0.980741,2.874129,1.872239,2.000000,0.979384,0.200,0.182,SEEKING,4.166
51.008,2.878762,1.875750,2.000708,0.980965,2.878762,1.875750,2.000000,0.979585,0.200,0.182,SEEKING,4.160
51.040,2.883386,1.879254,2.000680,0.981174,2.883386,1.879254,2.000000,0.979772,0.200,0.181,SEEKING,4.155
51.072,2.888001,1.882751,2.000646,0.981368,2.888001,1.882751,2.000000,0.979948,0.200,0.181,SEEKING,4.149
51.104,2.892606,1.886244,2.000607,0.981545,2.892606,1.886244,2.000000,0.980118,0.200,0.181,SEEKING,4.144
51.136,2.897200,1.889736,2.000563,0.981708,2.897200,1.889736,2.000000,0.980285,0.200,0.180,SEEKING,4.138
51.168,2.901784,1.893228,2.000517,0.981857,2.901784,1.893228,2.000000,0.980455,0.200,0.180,SEEKING,4.133
51.200,2.906358,1.896724,2.000470,0.981994,2.906358,1.896724,2.000000,0.980631,0.200,0.180,SEEKING,4.127
51.232,2.910922,1.900226,2.000423,0.982120,2.910922,1.900226,2.000000,0.980820,0.200,0.180,SEEKING,4.122
51.264,2.915476,1.903736,2.000378,0.982238,2.915476,1.903736,2.000000,0.981027,0.200,0.180,SEEKING,4.117
51.296,2.920021,1.907255,2.000335,0.982352,2.920021,1.907255,2.000000,0.981255,0.200,0.180,SEEKING,4.111
51.328,2.924558,1.910787,2.000298,0.982462,2.924558,1.910787,2.000000,0.981510,0.200,0.180,SEEKING,4.106
51.360,2.929088,1.914332,2.000265,0.982574,2.929088,1.914332,2.000000,0.981797,0.200,0.180,SEEKING,4.100
51.392,2.933612,1.917893,2.000240,0.982689,2.933612,1.917893,2.000000,0.982117,0.200,0.180,SEEKING,4.095
51.424,2.938131,1.921470,2.000223,0.982810,2.938131,1.921470,2.000000,0.982475,0.200,0.180,SEEKING,4.089
51.456,2.942645,1.925064,2.000214,0.982941,2.942645,1.925064,2.000000,0.982872,0.200,0.180,SEEKING,4.084
51.488,2.947157,1.928676,2.000215,0.983083,2.947157,1.928676,2.000000,0.983309,0.200,0.181,SEEKING,4.078
51.520,2.951667,1.932305,2.000226,0.983238,2.951667,1.932305,2.000000,0.983786,0.200,0.181,SEEKING,4.073
51.552,2.956177,1.935952,2.000246,0.983408,2.956177,1.935952,2.000000,0.984302,0.200,0.181,SEEKING,4.067
51.584,2.960688,1.939616,2.000276,0.983595,2.960688,1.939616,2.000000,0.984853,0.200,0.182,SEEKING,4.062
51.616,2.965201,1.943297,2.000316,0.983800,2.965201,1.943297,2.000000,0.985438,0.200,0.182,SEEKING,4.056
51.648,2.969716,1.946992,2.000364,0.984022,2.969716,1.946992,2.000000,0.986051,0.200,0.182,SEEKING,4.051
51.680,2.974235,1.950701,2.000421,0.984262,2.974235,1.950701,2.000000,0.986689,0.200,0.183,SEEKING,4.045
51.712,2.978759,1.954422,2.000485,0.984520,2.978759,1.954422,2.000000,0.987345,0.200,0.183,SEEKING,4.039
51.744,2.983287,1.958152,2.000555,0.984796,2.983287,1.958152,2.000000,0.988014,0.200,0.183,SEEKING,4.034
51.776,2.987822,1.961890,2.000630,0.985088,2.987822,1.961890,2.000000,0.988691,0.200,0.184,SEEKING,4.028
51.808,2.992362,1.965633,2.000709,0.985397,2.992362,1.965633,2.000000,0.989369,0.200,0.184,SEEKING,4.023
51.840,2.996909,1.969379,2.000790,0.985722,2.996909,1.969379,2.000000,0.990044,0.200,0.184,SEEKING,4.017
51.872,3.001462,1.973125,2.000872,0.986060,3.001462,1.973125,2.000000,0.990709,0.200,0.184,SEEKING,4.011
51.904,3.006020,1.976869,2.000953,0.986413,3.006020,1.976869,2.000000,0.991360,0.200,0.184,SEEKING,4.006
51.936,3.010584,1.980609,2.001031,0.986778,3.010584,1.980609,2.000000,0.991993,0.200,0.184,SEEKING,4.000
51.968,3.015154,1.984341,2.001107,0.987153,3.015154,1.984341,2.000000,0.992605,0.200,0.184,SEEKING,3.994
52.000,3.019728,1.988065,2.001177,0.987539,3.019728,1.988065,2.000000,0.993192,0.200,0.184,SEEKING,3.989
52.032,3.024305,1.991777,2.001242,0.987932,3.024305,1.991777,2.000000,0.993752,0.200,0.184,SEEKING,3.983
52.064,3.028886,1.995477,2.001300,0.988333,3.028886,1.995477,2.000000,0.994284,0.200,0.184,SEEKING,3.978
52.096,3.033469,1.999164,2.001350,0.988737,3.033469,1.999164,2.000000,0.994786,0.200,0.184,SEEKING,3.972
52.128,3.038052,2.002835,2.001391,0.989145,3.038052,2.002835,2.000000,0.995257,0.200,0.184,SEEKING,3.966
52.160,3.042636,2.006490,2.001423,0.989553,3.042636,2.006490,2.000000,0.995698,0.200,0.183,SEEKING,3.961
52.192,3.047218,2.010130,2.001446,0.989959,3.047218,2.010130,2.000000,0.996108,0.200,0.183,SEEKING,3.955
52.224,3.051798,2.013754,2.001459,0.990361,3.051798,2.013754,2.000000,0.996489,0.200,0.183,SEEKING,3.950
52.256,3.056374,2.017362,2.001462,0.990757,3.056374,2.017362,2.000000,0.996841,0.200,0.182,SEEKING,3.944
52.288,3.060947,2.020956,2.001456,0.991144,3.060947,2.020956,2.000000,0.997167,0.200,0.182,SEEKING,3.939
52.320,3.065514,2.024537,2.001441,0.991520,3.065514,2.024537,2.000000,0.997467,0.200,0.181,SEEKING,3.933
52.352,3.070075,2.028105,2.001418,0.991884,3.070075,2.028105,2.000000,0.997744,0.200,0.181,SEEKING,3.928
52.384,3.074628,2.031664,2.001387,0.992234,3.074628,2.031664,2.000000,0.998001,0.200,0.181,SEEKING,3.922
52.416,3.079175,2.035214,2.001350,0.992568,3.079175,2.035214,2.000000,0.998241,0.200,0.180,SEEKING,3.917
52.448,3.083713,2.038759,2.001307,0.992887,3.083713,2.038759,2.000000,0.998468,0.200,0.180,SEEKING,3.911
52.480,3.088243,2.042300,2.001259,0.993189,3.088243,2.042300,2.000000,0.998686,0.200,0.180,SEEKING,3.906
52.512,3.092764,2.045840,2.001209,0.993476,3.092764,2.045840,2.000000,0.998899,0.200,0.179,SEEKING,3.901
52.544,3.097277,2.049381,2.001157,0.993748,3.097277,2.049381,2.000000,0.999114,0.200,0.179,SEEKING,3.895
52.576,3.101781,2.052927,2.001105,0.994006,3.101781,2.052927,2.000000,0.999335,0.200,0.179,SEEKING,3.890
52.608,3.106277,2.056479,2.001054,0.994254,3.106277,2.056479,2.000000,0.999568,0.200,0.179,SEEKING,3.884
52.640,3.110765,2.060040,2.001006,0.994492,3.110765,2.060040,2.000000,0.999818,0.200,0.179,SEEKING,3.879
52.672,3.115245,2.063613,2.000962,0.994725,3.115245,2.063613,2.000000,1.000091,0.200,0.179,SEEKING,3.873
52.704,3.119719,2.067198,2.000924,0.994954,3.119719,2.067198,2.000000,1.000392,0.200,0.179,SEEKING,3.868
52.736,3.124187,2.070798,2.000893,0.995184,3.124187,2.070798,2.000000,1.000727,0.200,0.179,SEEKING,3.863
52.768,3.128649,2.074415,2.000870,0.995416,3.128649,2.074415,2.000000,1.001098,0.200,0.179,SEEKING,3.857
52.800,3.133107,2.078049,2.000855,0.995655,3.133107,2.078049,2.000000,1.001509,0.200,0.180,SEEKING,3.852
52.832,3.137562,2.081701,2.000850,0.995902,3.137562,2.081701,2.000000,1.001963,0.200,0.180,SEEKING,3.846
52.864,3.142014,2.085372,2.000855,0.996161,3.142014,2.085372,2.000000,1.002460,0.200,0.180,SEEKING,3.841
52.896,3.146465,2.089062,2.000870,0.996434,3.146465,2.089062,2.000000,1.003001,0.200,0.181,SEEKING,3.835
52.928,3.150916,2.092770,2.000895,0.996722,3.150916,2.092770,2.000000,1.003585,0.200,0.181,SEEKING,3.830
52.960,3.155367,2.096497,2.000930,0.997027,3.155367,2.096497,2.000000,1.004208,0.200,0.181,SEEKING,3.824
52.992,3.159819,2.100240,2.000974,0.997350,3.159819,2.100240,2.000000,1.004868,0.200,0.182,SEEKING,3.819
53.024,3.164273,2.103998,2.001026,0.997692,3.164273,2.103998,2.000000,1.005561,0.200,0.182,SEEKING,3.813
53.056,3.168730,2.107771,2.001087,0.998054,3.168730,2.107771,2.000000,1.006281,0.200,0.182,SEEKING,3.808
53.088,3.173191,2.111556,2.001154,0.998434,3.173191,2.111556,2.000000,1.007022,0.200,0.183,SEEKING,3.802
53.120,3.177656,2.115350,2.001226,0.998833,3.177656,2.115350,2.000000,1.007780,0.200,0.183,SEEKING,3.796
53.152,3.182124,2.119152,2.001302,0.999251,3.182124,2.119152,2.000000,1.008546,0.200,0.183,SEEKING,3.791
53.184,3.186598,2.122959,2.001381,0.999687,3.186598,2.122959,2.000000,1.009316,0.200,0.184,SEEKING,3.785
53.216,3.191076,2.126769,2.001461,1.000140,3.191076,2.126769,2.000000,1.010083,0.200,0.184,SEEKING,3.780
53.248,3.195559,2.130578,2.001540,1.000609,3.195559,2.130578,2.000000,1.010841,0.200,0.184,SEEKING,3.774
53.280,3.200047,2.134385,2.001618,1.001093,3.200047,2.134385,2.000000,1.011585,0.200,0.184,SEEKING,3.768
53.312,3.204538,2.138187,2.001692,1.001591,3.204538,2.138187,2.000000,1.012311,0.200,0.184,SEEKING,3.763
53.344,3.209034,2.141980,2.001761,1.002100,3.209034,2.141980,2.000000,1.013013,0.200,0.184,SEEKING,3.757
53.376,3.213533,2.145764,2.001825,1.002621,3.213533,2.145764,2.000000,1.013689,0.200,0.184,SEEKING,3.752
53.408,3.218035,2.149537,2.001882,1.003151,3.218035,2.149537,2.000000,1.014335,0.200,0.184,SEEKING,3.746
53.440,3.222538,2.153296,2.001931,1.003687,3.222538,2.153296,2.000000,1.014950,0.200,0.183,SEEKING,3.740
53.472,3.227043,2.157040,2.001971,1.004228,3.227043,2.157040,2.000000,1.015533,0.200,0.183,SEEKING,3.735
53.504,3.231549,2.160768,2.002002,1.004772,3.231549,2.160768,2.000000,1.016081,0.200,0.183,SEEKING,3.729
53.536,3.236054,2.164481,2.002023,1.005316,3.236054,2.164481,2.000000,1.016594,0.200,0.182,SEEKING,3.724
53.568,3.240558,2.168176,2.002035,1.005857,3.240558,2.168176,2.000000,1.017074,0.200,0.182,SEEKING,3.718
53.600,3.245060,2.171856,2.002037,1.006393,3.245060,2.171856,2.000000,1.017519,0.200,0.182,SEEKING,3.713
53.632,3.249559,2.175519,2.002030,1.006921,3.249559,2.175519,2.000000,1.017931,0.200,0.181,SEEKING,3.707
53.664,3.254054,2.179168,2.002013,1.007439,3.254054,2.179168,2.000000,1.018312,0.200,0.181,SEEKING,3.702
53.696,3.258545,2.182803,2.001988,1.007944,3.258545,2.182803,2.000000,1.018662,0.200,0.181,SEEKING,3.696
53.728,3.263031,2.186426,2.001954,1.008434,3.263031,2.186426,2.000000,1.018986,0.200,0.180,SEEKING,3.691
53.760,3.267511,2.190039,2.001914,1.008907,3.267511,2.190039,2.000000,1.019286,0.200,0.180,SEEKING,3.686
53.792,3.271985,2.193645,2.001868,1.009363,3.271985,2.193645,2.000000,1.019564,0.200,0.180,SEEKING,3.680
53.824,3.276452,2.197245,2.001817,1.009799,3.276452,2.197245,2.000000,1.019827,0.200,0.179,SEEKING,3.675
53.856,3.280913,2.200842,2.001763,1.010217,3.280913,2.200842,2.000000,1.020077,0.200,0.179,SEEKING,3.669
53.888,3.285366,2.204439,2.001707,1.010617,3.285366,2.204439,2.000000,1.020321,0.200,0.179,SEEKING,3.664
53.920,3.289813,2.208038,2.001651,1.010999,3.289813,2.208038,2.000000,1.020564,0.200,0.179,SEEKING,3.659
53.952,3.294252,2.211643,2.001595,1.011365,3.294252,2.211643,2.000000,1.020811,0.200,0.179,SEEKING,3.653
53.984,3.298686,2.215255,2.001543,1.011717,3.298686,2.215255,2.000000,1.021071,0.200,0.179,SEEKING,3.648
54.016,3.303112,2.218876,2.001494,1.012058,3.303112,2.218876,2.000000,1.021347,0.200,0.179,SEEKING,3.642
54.048,3.307533,2.222511,2.001451,1.012390,3.307533,2.222511,2.000000,1.021648,0.200,0.179,SEEKING,3.637
54.080,3.311948,2.226159,2.001415,1.012717,3.311948,2.226159,2.000000,1.021978,0.200,0.179,SEEKING,3.632
54.112,3.316358,2.229823,2.001387,1.013042,3.316358,2.229823,2.000000,1.022343,0.200,0.179,SEEKING,3.626
54.144,3.320764,2.233505,2.001367,1.013369,3.320764,2.233505,2.000000,1.022748,0.200,0.179,SEEKING,3.621
54.176,3.325167,2.237205,2.001357,1.013700,3.325167,2.237205,2.000000,1.023196,0.200,0.180,SEEKING,3.615
54.208,3.329566,2.240925,2.001357,1.014039,3.329566,2.240925,2.000000,1.023689,0.200,0.180,SEEKING,3.610
54.240,3.333964,2.244664,2.001368,1.014389,3.333964,2.244664,2.000000,1.024231,0.200,0.180,SEEKING,3.604
54.272,3.338360,2.248423,2.001389,1.014751,3.338360,2.248423,2.000000,1.024820,0.200,0.181,SEEKING,3.599
54.304,3.342755,2.252201,2.001420,1.015129,3.342755,2.252201,2.000000,1.025455,0.200,0.181,SEEKING,3.593
54.336,3.347151,2.255998,2.001462,1.015524,3.347151,2.255998,2.000000,1.026135,0.200,0.182,SEEKING,3.588
54.368,3.351547,2.259812,2.001512,1.015937,3.351547,2.259812,2.000000,1.026856,0.200,0.182,SEEKING,3.582
54.400,3.355945,2.263642,2.001570,1.016370,3.355945,2.263642,2.000000,1.027613,0.200,0.182,SEEKING,3.577
54.432,3.360344,2.267486,2.001635,1.016822,3.360344,2.267486,2.000000,1.028402,0.200,0.183,SEEKING,3.571
