time,x,y,z,yaw_deg,cmd_yaw_deg,forward_speed,bearing_angle,bearing_valid,bearing_weight,grad_angle,grad_mag,grad_valid,grad_weight,map_size,total_light,dist_to_target
48.096,-0.257561,3.514266,1.997004,12.2744,6.3183,0.200,5.6493,1,0.50,-5.2870,1151.7352,1,0.50,42,2961.454,5.7502
48.128,-0.251579,3.520818,1.996942,12.1811,6.3470,0.200,5.7423,1,0.50,-5.2294,1149.3870,1,0.50,42,2969.230,5.7425
48.160,-0.245613,3.527327,1.996879,12.0912,6.3748,0.200,5.8318,1,0.50,-5.1735,1147.1100,1,0.50,42,2976.956,5.7348
48.192,-0.239660,3.533791,1.996815,12.0045,6.4012,0.200,5.9170,1,0.50,-5.1191,1144.9022,1,0.50,42,2984.628,5.7271
48.224,-0.233718,3.540207,1.996753,11.9205,6.4258,0.200,5.9973,1,0.50,-5.0662,1142.7615,1,0.50,42,2992.242,5.7194
48.256,-0.227782,3.546572,1.996695,11.8391,6.4482,0.200,6.0722,1,0.50,-5.0148,1140.6852,1,0.50,42,2999.796,5.7118
48.288,-0.221851,3.552887,1.996643,11.7597,6.4680,0.200,6.1412,1,0.50,-4.9649,1138.6708,1,0.50,42,3007.290,5.7042
48.320,-0.215922,3.559151,1.996599,11.6821,6.4849,0.200,6.2041,1,0.50,-4.9163,1136.7157,1,0.50,42,3014.726,5.6966
48.352,-0.209992,3.565364,1.996565,11.6058,6.4986,0.200,6.2605,1,0.50,-4.8690,1134.8172,1,0.50,42,3022.110,5.6891
48.384,-0.204057,3.571529,1.996540,11.5305,6.5089,0.200,6.3103,1,0.50,-4.8230,1132.9725,1,0.50,42,3029.450,5.6815
48.416,-0.198115,3.577646,1.996528,11.4560,6.4944,0.200,6.3532,1,0.50,-4.8205,1132.4134,1,0.50,43,3036.759,5.6740
48.448,-0.192168,3.583718,1.996528,11.3813,6.4989,0.200,6.3896,1,0.50,-4.7730,1130.5579,1,0.50,43,3044.050,5.6664
48.480,-0.186210,3.589750,1.996542,11.3069,6.4998,0.200,6.4194,1,0.50,-4.7267,1128.7509,1,0.50,43,3051.338,5.6589
48.512,-0.180240,3.595745,1.996568,11.2329,6.4970,0.200,6.4427,1,0.50,-4.6815,1126.9899,1,0.50,43,3058.641,5.6514
48.544,-0.174257,3.601706,1.996607,11.1591,6.4908,0.200,6.4598,1,0.50,-4.6373,1125.2725,1,0.50,44,3065.975,5.6439
48.576,-0.168261,3.607640,1.996660,11.0854,6.4812,0.200,6.4712,1,0.50,-4.5941,1123.5966,1,0.50,44,3073.359,5.6363
48.608,-0.162252,3.613551,1.996724,11.0119,6.4688,0.200,6.4775,1,0.50,-4.5518,1121.9600,1,0.50,44,3080.806,5.6288
48.640,-0.156230,3.619444,1.996799,10.9387,6.4538,0.200,6.4792,1,0.50,-4.5104,1120.3608,1,0.50,44,3088.332,5.6213
48.672,-0.150197,3.625324,1.996885,10.8660,6.4368,0.200,6.4774,1,0.50,-4.4698,1118.7973,1,0.50,44,3095.946,5.6138
48.704,-0.144155,3.631198,1.996980,10.7937,6.4182,0.200,6.4727,1,0.50,-4.4300,1117.2678,1,0.50,44,3103.655,5.6062
48.736,-0.138104,3.637069,1.997082,10.7220,6.3986,0.200,6.4662,1,0.50,-4.3910,1115.7708,1,0.50,44,3111.463,5.5987
48.768,-0.132047,3.642944,1.997191,10.6511,3.6047,0.200,6.4588,1,0.50,-9.9006,1396.9128,1,0.50,44,3119.370,5.5911
48.800,-0.125909,3.648854,1.997295,10.5569,3.6005,0.200,6.4593,1,0.50,-9.8152,1392.0703,1,0.50,44,3127.504,5.5835
48.832,-0.119770,3.654776,1.997403,10.4640,3.5998,0.200,6.4662,1,0.50,-9.7305,1387.2768,1,0.50,44,3135.729,5.5759
48.864,-0.113631,3.660713,1.997513,10.3726,3.6023,0.200,6.4783,1,0.50,-9.6464,1382.5410,1,0.50,44,3144.035,5.5682
48.896,-0.107495,3.666670,1.997623,10.2828,3.2848,0.200,6.4953,1,0.50,-10.2086,1418.1364,1,0.50,44,3152.412,5.5606
48.928,-0.101322,3.672665,1.997726,10.1793,3.2819,0.200,6.5219,1,0.50,-10.1373,1414.0863,1,0.50,44,3160.936,5.5529
48.960,-0.095158,3.678683,1.997826,10.0773,3.2834,0.200,6.5565,1,0.50,-10.0669,1410.0967,1,0.50,44,3169.509,5.5452
48.992,-0.089006,3.684725,1.997922,9.9770,3.2887,0.200,6.5979,1,0.50,-9.9974,1406.1717,1,0.50,44,3178.120,5.5376
49.024,-0.082868,3.690793,1.998012,9.8782,3.2974,0.200,6.6454,1,0.50,-9.9289,1402.3149,1,0.50,44,3186.755,5.5299
49.056,-0.076748,3.696885,1.998095,9.7810,3.3090,0.200,6.6984,1,0.50,-9.8614,1398.5291,1,0.50,44,3195.404,5.5222
49.088,-0.070647,3.703000,1.998169,9.6852,3.3232,0.200,6.7564,1,0.50,-9.7950,1394.8164,1,0.50,44,3204.057,5.5146
49.120,-0.064568,3.709137,1.998233,9.5909,3.3400,0.200,6.8188,1,0.50,-9.7298,1391.1784,1,0.50,44,3212.705,5.5070
49.152,-0.058511,3.715293,1.998287,9.4983,3.3589,0.200,6.8851,1,0.50,-9.6656,1387.6161,1,0.50,44,3221.341,5.4994
49.184,-0.052478,3.721464,1.998329,9.4075,3.3798,0.200,6.9547,1,0.50,-9.6027,1384.1304,1,0.50,44,3229.961,5.4918
49.216,-0.046471,3.727647,1.998359,9.3186,3.4024,0.200,7.0271,1,0.50,-9.5409,1380.7217,1,0.50,44,3238.561,5.4843
49.248,-0.040489,3.733836,1.998378,9.2319,3.1615,0.200,7.1014,1,0.50,-10.0104,1399.0556,1,0.50,44,3247.139,5.4767
49.280,-0.034506,3.740039,1.998380,9.1342,3.1836,0.200,7.1815,1,0.50,-9.9484,1395.6082,1,0.50,44,3255.765,5.4692
49.312,-0.028550,3.746239,1.998372,9.0385,3.2081,0.200,7.2653,1,0.50,-9.8877,1392.2429,1,0.50,44,3264.366,5.4617
49.344,-0.022618,3.752431,1.998352,8.9460,3.2345,0.200,7.3513,1,0.50,-9.8282,1388.9578,1,0.50,44,3272.940,5.4542
49.376,-0.016708,3.758608,1.998322,8.8568,3.2623,0.200,7.4378,1,0.50,-9.7700,1385.7522,1,0.50,44,3281.486,5.4468
49.408,-0.010820,3.764767,1.998284,8.7711,3.2910,0.200,7.5238,1,0.50,-9.7130,1382.6250,1,0.50,44,3290.001,5.4394
49.440,-0.004951,3.770901,1.998238,8.6888,3.3199,0.200,7.6082,1,0.50,-9.6571,1379.5746,1,0.50,44,3298.483,5.4320
49.472,0.000900,3.777005,1.998187,8.6100,3.3488,0.200,7.6901,1,0.50,-9.6025,1376.5997,1,0.50,45,3306.929,5.4247
49.504,0.006736,3.783075,1.998132,8.5346,3.3771,0.200,7.7687,1,0.50,-9.5491,1373.6986,1,0.50,45,3315.335,5.4173
49.536,0.012558,3.789108,1.998075,8.4626,3.4046,0.200,7.8434,1,0.50,-9.4968,1370.8692,1,0.50,45,3323.697,5.4100
49.568,0.018369,3.795098,1.998019,8.3935,3.4307,0.200,7.9136,1,0.50,-9.4457,1368.1098,1,0.50,45,3332.013,5.4028
49.600,0.024171,3.801044,1.997965,8.3273,3.4551,0.200,7.9786,1,0.50,-9.3956,1365.4181,1,0.50,46,3340.280,5.3955
49.632,0.029968,3.806943,1.997915,8.2636,3.4775,0.200,8.0380,1,0.50,-9.3466,1362.7920,1,0.50,46,3348.498,5.3883
49.664,0.035761,3.812793,1.997871,8.2019,3.4973,0.200,8.0915,1,0.50,-9.2987,1360.2290,1,0.50,46,3356.668,5.3811
49.696,0.041553,3.818595,1.997835,8.1419,3.1530,0.200,8.1386,1,0.50,-9.9745,1386.9039,1,0.50,46,3364.794,5.3739
49.728,0.047400,3.824364,1.997801,8.0647,3.1618,0.200,8.1852,1,0.50,-9.9264,1384.2806,1,0.50,46,3372.972,5.3666
49.760,0.053250,3.830085,1.997778,7.9886,3.1694,0.200,8.2293,1,0.50,-9.8792,1381.7177,1,0.50,46,3381.116,5.3594
49.792,0.059107,3.835759,1.997767,7.9134,3.1750,0.200,8.2694,1,0.50,-9.8329,1379.2123,1,0.50,46,3389.238,5.3522
49.824,0.064973,3.841388,1.997768,7.8388,3.1779,0.200,8.3045,1,0.50,-9.7874,1376.7619,1,0.50,46,3397.352,5.3450
49.856,0.070849,3.846974,1.997782,7.7647,0.6057,0.200,8.3339,1,0.50,-14.8871,1729.6742,1,0.50,46,3405.474,5.3378
49.888,0.076814,3.852545,1.997801,7.6666,0.6138,0.200,8.3655,1,0.50,-14.8045,1723.2655,1,0.50,46,3413.730,5.3305
49.920,0.082793,3.858082,1.997833,7.5692,0.6216,0.200,8.3966,1,0.50,-14.7226,1716.9361,1,0.50,46,3422.025,5.3233
49.952,0.088787,3.863588,1.997878,7.4726,0.6284,0.200,8.4256,1,0.50,-14.6414,1710.6917,1,0.50,46,3430.379,5.3160
49.984,0.094798,3.869068,1.997936,7.3769,0.2774,0.200,8.4514,1,0.50,-15.2735,1766.9075,1,0.50,46,3438.813,5.3087
50.016,0.100875,3.874543,1.998001,7.2651,0.2708,0.200,8.4795,1,0.50,-15.2029,1761.3284,1,0.50,46,3447.408,5.3013
50.048,0.106969,3.880003,1.998077,7.1544,0.2646,0.200,8.5079,1,0.50,-15.1331,1755.8308,1,0.50,46,3456.111,5.2940
50.080,0.113078,3.885453,1.998163,7.0451,-0.4217,0.200,8.5359,1,0.50,-16.4243,1836.6860,1,0.50,46,3464.935,5.2866
50.112,0.119278,3.890920,1.998250,6.9123,-0.4358,0.200,8.5714,1,0.50,-16.3552,1830.8450,1,0.50,46,3473.980,5.2792
50.144,0.125493,3.896388,1.998346,6.7815,-0.4468,0.200,8.6118,1,0.50,-16.2869,1825.0985,1,0.50,46,3483.155,5.2717
50.176,0.131721,3.901861,1.998448,6.6532,-0.4554,0.200,8.6555,1,0.50,-16.2195,1819.4463,1,0.50,46,3492.463,5.2642
50.208,0.137961,3.907344,1.998556,6.5272,-0.4618,0.200,8.7020,1,0.50,-16.1529,1813.8883,1,0.50,46,3501.898,5.2567
50.240,0.144210,3.912840,1.998667,6.4039,-0.4662,0.200,8.7507,1,0.50,-16.0871,1808.4242,1,0.50,46,3511.453,5.2492
50.272,0.150466,3.918354,1.998779,6.2831,-0.4686,0.200,8.8019,1,0.50,-16.0222,1803.0537,1,0.50,46,3521.117,5.2417
50.304,0.156725,3.923888,1.998892,6.1650,-0.4688,0.200,8.8556,1,0.50,-15.9581,1797.7765,1,0.50,46,3530.872,5.2342
50.336,0.162985,3.929445,1.999003,6.0493,-0.4667,0.200,8.9121,1,0.50,-15.8949,1792.5923,1,0.50,46,3540.703,5.2267
50.368,0.169243,3.935026,1.999110,5.9360,-0.4624,0.200,8.9718,1,0.50,-15.8326,1787.5012,1,0.50,46,3550.590,5.2192
50.400,0.175495,3.940632,1.999212,5.8251,-0.4556,0.200,9.0348,1,0.50,-15.7711,1782.5030,1,0.50,46,3560.515,5.2116
50.432,0.181737,3.946264,1.999307,5.7162,-0.4465,0.200,9.1013,1,0.50,-15.7105,1777.5976,1,0.50,46,3570.459,5.2041
50.464,0.187969,3.951921,1.999394,5.6096,-0.4350,0.200,9.1713,1,0.50,-15.6509,1772.7850,1,0.50,46,3580.407,5.1966
50.496,0.194186,3.957600,1.999470,5.5052,-0.4211,0.200,9.2447,1,0.50,-15.5921,1768.0649,1,0.50,46,3590.345,5.1891
50.528,0.200386,3.963301,1.999536,5.4032,-0.4049,0.200,9.3212,1,0.50,-15.5342,1763.4372,1,0.50,47,3600.263,5.1816
50.560,0.206568,3.969019,1.999589,5.3035,-0.3867,0.200,9.4004,1,0.50,-15.4773,1758.9019,1,0.50,47,3610.151,5.1742
50.592,0.212730,3.974752,1.999629,5.2064,-0.3665,0.200,9.4818,1,0.50,-15.4213,1754.4585,1,0.50,47,3620.007,5.1667
50.624,0.218869,3.980495,1.999655,5.1121,-0.3446,0.200,9.5649,1,0.50,-15.3662,1750.1070,1,0.50,47,3629.826,5.1593
50.656,0.224986,3.986244,1.999668,5.0206,-0.3212,0.200,9.6491,1,0.50,-15.3121,1745.8468,1,0.50,47,3639.609,5.1519
50.688,0.231079,3.991993,1.999667,4.9323,-0.2965,0.200,9.7336,1,0.50,-15.2589,1741.6774,1,0.50,47,3649.357,5.1445
50.720,0.237148,3.997738,1.999653,4.8473,-0.2708,0.200,9.8178,1,0.50,-15.2067,1737.5982,1,0.50,47,3659.069,5.1371
50.752,0.243193,4.003472,1.999627,4.7658,-0.2443,0.200,9.9010,1,0.50,-15.1554,1733.6082,1,0.50,48,3668.749,5.1298
50.784,0.249214,4.009191,1.999590,4.6880,-0.2173,0.200,9.9825,1,0.50,-15.1051,1729.7065,1,0.50,48,3678.395,5.1225
50.816,0.255213,4.014889,1.999543,4.6139,-0.1901,0.200,10.0617,1,0.50,-15.0557,1725.8916,1,0.50,48,3688.008,5.1153
50.848,0.261190,4.020561,1.999488,4.5436,-0.1629,0.200,10.1379,1,0.50,-15.0073,1722.1622,1,0.50,48,3697.585,5.1080
50.880,0.267146,4.026202,1.999426,4.4771,-2.9502,0.200,10.2105,1,0.50,-20.5879,2240.9432,1,0.50,48,3707.124,5.1008
50.912,0.273166,4.031830,1.999349,4.3847,-2.9213,0.200,10.2888,1,0.50,-20.5162,2232.7267,1,0.50,48,3716.735,5.0936
50.944,0.279166,4.037419,1.999270,4.2947,-2.8902,0.200,10.3698,1,0.50,-20.4449,2224.5991,1,0.50,48,3726.289,5.0864
50.976,0.285155,4.042965,1.999192,4.2088,-2.8575,0.200,10.4504,1,0.50,-20.3742,2216.5701,1,0.50,48,3735.785,5.0792
51.008,0.291135,4.048466,1.999117,4.1263,-2.8246,0.200,10.5286,1,0.50,-20.3041,2208.6509,1,0.50,48,3745.222,5.0720
51.040,0.297108,4.053919,1.999046,4.0468,-2.7926,0.200,10.6028,1,0.50,-20.2348,2200.8495,1,0.50,48,3754.601,5.0648
51.072,0.303079,4.059324,1.998982,3.9701,-2.7622,0.200,10.6719,1,0.50,-20.1663,2193.1716,1,0.50,48,3763.924,5.0577
51.104,0.309049,4.064681,1.998928,3.8955,-2.7341,0.200,10.7348,1,0.50,-20.0986,2185.6208,1,0.50,48,3773.198,5.0506
51.136,0.315022,4.069988,1.998883,3.8227,-3.2677,0.200,10.7911,1,0.50,-21.1491,2317.8458,1,0.50,48,3782.436,5.0435
51.168,0.321079,4.075267,1.998842,3.7252,-3.2555,0.200,10.8489,1,0.50,-21.0851,2310.2010,1,0.50,48,3791.717,5.0363
51.200,0.327145,4.080501,1.998814,3.6287,-3.2439,0.200,10.9055,1,0.50,-21.0220,2302.6820,1,0.50,48,3800.984,5.0291
51.232,0.333221,4.085691,1.998801,3.5332,-3.2339,0.200,10.9587,1,0.50,-20.9596,2295.2921,1,0.50,48,3810.263,5.0219
51.264,0.339311,4.090840,1.998803,3.4383,-3.2264,0.200,11.0070,1,0.50,-20.8982,2288.0327,1,0.50,48,3819.582,5.0147
51.296,0.345417,4.095953,1.998820,3.3441,-3.2219,0.200,11.0498,1,0.50,-20.8376,2280.9031,1,0.50,48,3828.969,5.0076
51.328,0.351539,4.101032,1.998853,3.2504,-3.2204,0.200,11.0865,1,0.50,-20.7778,2273.9015,1,0.50,48,3838.453,5.0004
51.360,0.357680,4.106084,1.998902,3.1573,-3.2221,0.200,11.1173,1,0.50,-20.7188,2267.0252,1,0.50,48,3848.059,4.9932
51.392,0.363840,4.111112,1.998964,3.0648,-3.2268,0.200,11.1423,1,0.50,-20.6607,2260.2710,1,0.50,48,3857.811,4.9860
51.424,0.370019,4.116122,1.999040,2.9731,-3.2342,0.200,11.1620,1,0.50,-20.6034,2253.6354,1,0.50,48,3867.728,4.9788
51.456,0.376216,4.121118,1.999129,2.8822,-3.2437,0.200,11.1771,1,0.50,-20.5468,2247.1149,1,0.50,48,3877.822,4.9715
51.488,0.382430,4.126107,1.999228,2.7922,-3.2551,0.200,11.1886,1,0.50,-20.4909,2240.7062,1,0.50,48,3888.098,4.9643
51.520,0.388659,4.131093,1.999336,2.7034,-3.2676,0.200,11.1973,1,0.50,-20.4358,2234.4061,1,0.50,48,3898.557,4.9571
51.552,0.394902,4.136081,1.999451,2.6158,-3.2807,0.200,11.2043,1,0.50,-20.3814,2228.2117,1,0.50,48,3909.191,4.9498
51.584,0.401155,4.141077,1.999571,2.5294,-3.2938,0.200,11.2106,1,0.50,-20.3276,2222.1205,1,0.50,49,3919.985,4.9425
51.616,0.407416,4.146083,1.999694,2.4444,-3.3064,0.200,11.2173,1,0.50,-20.2746,2216.1304,1,0.50,49,3930.919,4.9352
51.648,0.413682,4.151105,1.999818,2.3606,-3.3181,0.200,11.2255,1,0.50,-20.2222,2210.2395,1,0.50,49,3941.972,4.9280
51.680,0.419949,4.156146,1.999941,2.2781,-3.3282,0.200,11.2360,1,0.50,-20.1705,2204.4463,1,0.50,49,3953.115,4.9207
51.712,0.426213,4.161209,2.000059,2.1969,-3.3365,0.200,11.2495,1,0.50,-20.1194,2198.7495,1,0.50,49,3964.321,4.9134
51.744,0.432471,4.166295,2.000173,2.1171,-4.0818,0.200,11.2668,1,0.50,-21.5475,2331.6578,1,0.50,49,3975.564,4.9061
51.776,0.438801,4.171423,2.000269,2.0122,-4.0949,0.200,11.2970,1,0.50,-21.4990,2325.6947,1,0.50,49,3986.881,4.8987
51.808,0.445118,4.176576,2.000356,1.9085,-4.1025,0.200,11.3376,1,0.50,-21.4512,2319.8322,1,0.50,49,3998.196,4.8914
51.840,0.451421,4.181754,2.000433,1.8068,-4.1051,0.200,11.3869,1,0.50,-21.4039,2314.0684,1,0.50,49,4009.493,4.8840
51.872,0.457707,4.186957,2.000497,1.7072,-4.1034,0.200,11.4434,1,0.50,-21.3574,2308.4030,1,0.50,49,4020.759,4.8767
51.904,0.463975,4.192181,2.000549,1.6098,-5.3403,0.200,11.5058,1,0.50,-23.7961,2577.2110,1,0.50,49,4031.986,4.8694
51.936,0.470303,4.197443,2.000575,1.4851,-5.3445,0.200,11.5828,1,0.50,-23.7569,2571.3951,1,0.50,49,4043.241,4.8620
51.968,0.476604,4.202723,2.000589,1.3618,-6.5491,0.200,11.6710,1,0.50,-26.1310,2978.4549,1,0.50,50,4054.446,4.8547
52.000,0.482966,4.208033,2.000577,1.2103,-6.5491,0.200,11.7777,1,0.50,-26.0862,2970.3464,1,0.50,50,4065.676,4.8472
52.032,0.489301,4.213352,2.000552,1.0614,-6.5413,0.200,11.8975,1,0.50,-26.0415,2962.2808,1,0.50,50,4076.852,4.8398
52.064,0.495618,4.218674,2.000514,0.9176,-6.5268,0.200,12.0259,1,0.50,-25.9970,2954.2689,1,0.50,50,4087.986,4.8325
52.096,0.501915,4.223995,2.000463,0.7788,-6.5073,0.200,12.1594,1,0.50,-25.9528,2946.3254,1,0.50,50,4099.075,4.8251
52.128,0.508194,4.229308,2.000401,0.6454,-6.4840,0.200,12.2956,1,0.50,-25.9089,2938.4618,1,0.50,50,4110.123,4.8178
52.160,0.514457,4.234608,2.000329,0.5174,-6.4579,0.200,12.4322,1,0.50,-25.8653,2930.6879,1,0.50,50,4121.129,4.8105
52.192,0.520705,4.239891,2.000249,0.3948,-6.4298,0.200,12.5678,1,0.50,-25.8222,2923.0118,1,0.50,50,4132.092,4.8032
52.224,0.526939,4.245151,2.000164,0.2777,-6.4005,0.200,12.7009,1,0.50,-25.7795,2915.4399,1,0.50,50,4143.012,4.7959
52.256,0.533162,4.250384,2.000076,0.1658,-6.3705,0.200,12.8305,1,0.50,-25.7373,2907.9774,1,0.50,50,4153.887,4.7887
52.288,0.539375,4.255584,1.999986,0.0590,-6.3405,0.200,12.9557,1,0.50,-25.6956,2900.6277,1,0.50,50,4164.719,4.7815
52.320,0.545582,4.260747,1.999898,-0.0432,-6.3110,0.200,13.0756,1,0.50,-25.6544,2893.3935,1,0.50,50,4175.508,4.7743
52.352,0.551784,4.265871,1.999815,-0.1411,-6.9513,0.200,13.1895,1,0.50,-26.9510,3143.5256,1,0.50,50,4186.259,4.7671
52.384,0.558063,4.270968,1.999727,-0.2639,-6.9319,0.200,13.3065,1,0.50,-26.9063,3134.9458,1,0.50,50,4196.977,4.7598
52.416,0.564343,4.276019,1.999650,-0.3836,-6.9113,0.200,13.4233,1,0.50,-26.8622,3126.4997,1,0.50,50,4207.658,4.7526
52.448,0.570628,4.281023,1.999583,-0.4995,-6.8907,0.200,13.5369,1,0.50,-26.8187,3118.1926,1,0.50,50,4218.323,4.7453
52.480,0.576922,4.285979,1.999529,-0.6124,-6.8714,0.200,13.6454,1,0.50,-26.7759,3110.0295,1,0.50,50,4228.992,4.7381
52.512,0.583227,4.290886,1.999490,-0.7227,-6.8546,0.200,13.7472,1,0.50,-26.7337,3102.0122,1,0.50,50,4239.688,4.7309
52.544,0.589545,4.295746,1.999467,-0.8308,-7.7778,0.200,13.8413,1,0.50,-28.5660,3420.0581,1,0.50,50,4250.439,4.7236
52.576,0.595954,4.300572,1.999453,-0.9629,-7.7822,0.200,13.9359,1,0.50,-28.5373,3413.5543,1,0.50,50,4261.230,4.7163
52.608,0.602381,4.305353,1.999458,-1.0934,-7.7873,0.200,14.0277,1,0.50,-28.5090,3407.1608,1,0.50,51,4272.123,4.7090
52.640,0.608828,4.310091,1.999480,-1.2225,-7.7944,0.200,14.1148,1,0.50,-28.4811,3400.8744,1,0.50,51,4283.152,4.7017
52.672,0.615295,4.314790,1.999520,-1.3501,-7.8041,0.200,14.1956,1,0.50,-28.4536,3394.6915,1,0.50,51,4294.348,4.6944
52.704,0.621785,4.319454,1.999577,-1.4763,-7.8167,0.200,14.2695,1,0.50,-28.4265,3388.6085,1,0.50,51,4305.738,4.6870
52.736,0.628297,4.324086,1.999651,-1.6010,-7.8323,0.200,14.3362,1,0.50,-28.3998,3382.6215,1,0.50,51,4317.343,4.6797
52.768,0.634831,4.328690,1.999740,-1.7243,-7.8510,0.200,14.3959,1,0.50,-28.3735,3376.7271,1,0.50,51,4329.178,4.6723
52.800,0.641387,4.333272,1.999842,-1.8459,-7.8723,0.200,14.4489,1,0.50,-28.3475,3370.9216,1,0.50,51,4341.250,4.6649
52.832,0.647963,4.337837,1.999955,-1.9659,-7.8959,0.200,14.4960,1,0.50,-28.3219,3365.2020,1,0.50,51,4353.558,4.6575
52.864,0.654556,4.342390,2.000077,-2.0841,-7.9213,0.200,14.5380,1,0.50,-28.2966,3359.5653,1,0.50,51,4366.092,4.6501
52.896,0.661165,4.346936,2.000206,-2.2004,-7.9480,0.200,14.5760,1,0.50,-28.2716,3354.0089,1,0.50,51,4378.836,4.6427
52.928,0.667787,4.351480,2.000339,-2.3149,-7.9753,0.200,14.6111,1,0.50,-28.2469,3348.5305,1,0.50,51,4391.767,4.6353
52.960,0.674418,4.356027,2.000474,-2.4274,-8.0027,0.200,14.6445,1,0.50,-28.2225,3343.1282,1,0.50,51,4404.853,4.6278
52.992,0.681055,4.360582,2.000608,-2.5381,-8.5453,0.200,14.6773,1,0.50,-29.2297,3585.2659,1,0.50,51,4418.064,4.6204
53.024,0.687774,4.365159,2.000731,-2.6723,-8.5792,0.200,14.7191,1,0.50,-29.2053,3579.5160,1,0.50,51,4431.310,4.6128
53.056,0.694493,4.369751,2.000849,-2.8044,-8.6085,0.200,14.7683,1,0.50,-29.1809,3573.7759,1,0.50,51,4444.620,4.6053
53.088,0.701209,4.374362,2.000960,-2.9338,-8.6334,0.200,14.8237,1,0.50,-29.1565,3568.0549,1,0.50,51,4457.968,4.5978
53.120,0.707919,4.378993,2.001061,-3.0606,-8.6542,0.200,14.8845,1,0.50,-29.1323,3562.3619,1,0.50,51,4471.325,4.5903
53.152,0.714620,4.383647,2.001152,-3.1847,-8.6713,0.200,14.9503,1,0.50,-29.1082,3556.7047,1,0.50,51,4484.670,4.5827
53.184,0.721309,4.388325,2.001230,-3.3060,-8.6848,0.200,15.0207,1,0.50,-29.0843,3551.0903,1,0.50,51,4497.982,4.5752
53.216,0.727983,4.393027,2.001294,-3.4244,-8.6948,0.200,15.0954,1,0.50,-29.0606,3545.5246,1,0.50,51,4511.247,4.5677
53.248,0.734639,4.397752,2.001343,-3.5398,-8.7014,0.200,15.1740,1,0.50,-29.0370,3540.0130,1,0.50,51,4524.454,4.5603
53.280,0.741276,4.402499,2.001376,-3.6521,-8.7048,0.200,15.2563,1,0.50,-29.0137,3534.5602,1,0.50,52,4537.598,4.5528
53.312,0.747891,4.407267,2.001394,-3.7612,-8.7051,0.200,15.3417,1,0.50,-28.9907,3529.1701,1,0.50,52,4550.677,4.5453
53.344,0.754483,4.412052,2.001394,-3.8668,-8.7024,0.200,15.4299,1,0.50,-28.9679,3523.8461,1,0.50,52,4563.690,4.5379
53.376,0.761051,4.416851,2.001378,-3.9688,-9.3298,0.200,15.5203,1,0.50,-30.2111,3780.3732,1,0.50,52,4576.641,4.5305
53.408,0.767677,4.421673,2.001336,-4.0992,-9.3368,0.200,15.6233,1,0.50,-30.1977,3776.8310,1,0.50,52,4589.462,4.5231
53.440,0.774273,4.426501,2.001279,-4.2273,-9.3381,0.200,15.7355,1,0.50,-30.1844,3773.3335,1,0.50,52,4602.203,4.5156
53.472,0.780848,4.431330,2.001210,-4.3499,-9.3338,0.200,15.8536,1,0.50,-30.1713,3769.8790,1,0.50,52,4614.892,4.5082
53.504,0.787401,4.436155,2.001128,-4.4673,-9.3253,0.200,15.9750,1,0.50,-30.1583,3766.4687,1,0.50,52,4627.526,4.5008
53.536,0.793935,4.440971,2.001037,-4.5794,-9.3136,0.200,16.0978,1,0.50,-30.1455,3763.1032,1,0.50,52,4640.106,4.4935
53.568,0.800450,4.445771,2.000937,-4.6861,-9.2993,0.200,16.2204,1,0.50,-30.1329,3759.7827,1,0.50,53,4652.633,4.4862
53.600,0.806950,4.450553,2.000833,-4.7875,-9.2832,0.200,16.3415,1,0.50,-30.1205,3756.5074,1,0.50,53,4665.108,4.4788
53.632,0.813436,4.455309,2.000725,-4.8837,-9.2660,0.200,16.4599,1,0.50,-30.1082,3753.2770,1,0.50,53,4677.335,4.4715
53.664,0.819912,4.460036,2.000618,-4.9752,-9.2338,0.200,16.5733,1,0.50,-30.0658,3742.2898,1,0.50,53,4686.518,4.4643
53.696,0.826381,4.464730,2.000513,-5.0615,-9.2228,0.200,16.6811,1,0.50,-30.0653,3742.1063,1,0.50,53,4695.697,4.4570
53.728,0.832844,4.469386,2.000414,-5.1442,-9.2129,0.200,16.7831,1,0.50,-30.0646,3741.8651,1,0.50,53,4704.873,4.4498
53.760,0.839303,4.474002,2.000323,-5.2236,-9.2043,0.200,16.8787,1,0.50,-30.0636,3741.5688,1,0.50,53,4714.063,4.4425
53.792,0.845762,4.478575,2.000243,-5.3003,-9.1976,0.200,16.9675,1,0.50,-30.0624,3741.2199,1,0.50,53,4723.284,4.4353
53.824,0.852224,4.483103,2.000176,-5.3747,-9.1934,0.200,17.0490,1,0.50,-30.0610,3740.8211,1,0.50,53,4732.559,4.4281
53.856,0.858691,4.487584,2.000125,-5.4474,-9.1921,0.200,17.1226,1,0.50,-30.0593,3740.3751,1,0.50,53,4741.914,4.4209
53.888,0.865165,4.492019,2.000089,-5.5189,-9.1942,0.200,17.1881,1,0.50,-30.0575,3739.8844,1,0.50,53,4751.374,4.4137
53.920,0.871649,4.496407,2.000072,-5.5896,-9.2001,0.200,17.2450,1,0.50,-30.0555,3739.3513,1,0.50,53,4760.967,4.4065
53.952,0.878144,4.500749,2.000073,-5.6599,-9.5752,0.200,17.2930,1,0.50,-30.7835,3894.4846,1,0.50,53,4770.722,4.3993
